,timestamp,lp
2023-06-28 14:57:35.760828,,589.65
2023-06-28 14:57:36.997209,,589.7
2023-06-28 14:57:38.865333,,589.6
2023-06-28 14:57:39.867283,,589.75
2023-06-28 14:57:40.363483,,589.7
2023-06-28 14:57:41.362513,,589.75
2023-06-28 14:57:41.869281,,589.7
2023-06-28 14:57:43.565815,,589.75
2023-06-28 14:57:43.865398,,589.7
2023-06-28 14:57:44.566429,,589.75
2023-06-28 14:57:44.869608,,589.7
2023-06-28 14:57:45.772003,,589.75
2023-06-28 14:57:46.773842,,589.8
2023-06-28 14:57:47.769348,,589.75
2023-06-28 14:57:48.771412,,589.8
2023-06-28 14:57:48.868384,,589.75
2023-06-28 14:57:50.787644,,589.8
2023-06-28 14:57:51.872468,,589.75
2023-06-28 14:57:52.868593,,589.8
2023-06-28 14:57:53.871946,,589.75
2023-06-28 14:57:54.871782,,589.8
2023-06-28 14:57:55.871158,,589.7
2023-06-28 14:57:56.583718,,589.75
2023-06-28 14:57:57.580099,,589.8
2023-06-28 14:57:58.785352,,589.6
2023-06-28 14:58:00.788620,,589.75
2023-06-28 14:58:00.870569,,589.55
2023-06-28 14:58:01.794995,,589.7
2023-06-28 14:58:02.791378,,589.5
2023-06-28 14:58:05.871602,,589.7
2023-06-28 14:58:06.001524,,589.5
2023-06-28 14:58:07.194200,,589.7
2023-06-28 14:58:08.877528,,589.55
2023-06-28 14:58:09.396206,,589.5
2023-06-28 14:58:10.395587,,589.7
2023-06-28 14:58:10.874903,,589.5
2023-06-28 14:58:11.882954,,589.65
2023-06-28 14:58:12.873109,,589.5
2023-06-28 14:58:13.400395,,589.65
2023-06-28 14:58:13.877959,,589.5
2023-06-28 14:58:14.402416,,589.65
2023-06-28 14:58:14.877712,,589.7
2023-06-28 14:58:15.407367,,589.75
2023-06-28 14:58:15.876439,,589.7
2023-06-28 14:58:17.876968,,589.5
2023-06-28 14:58:20.880183,,589.6
2023-06-28 14:58:21.875839,,589.65
2023-06-28 14:58:23.615440,,589.6
2023-06-28 14:58:23.880735,,589.65
2023-06-28 14:58:25.816898,,589.6
2023-06-28 14:58:28.892702,,589.55
2023-06-28 14:58:29.422590,,589.5
2023-06-28 14:58:30.882266,,589.3
2023-06-28 14:58:31.425493,,589.5
2023-06-28 14:58:32.879709,,589.3
2023-06-28 14:58:34.632877,,589.4
2023-06-28 14:58:35.835217,,589.45
2023-06-28 14:58:37.882029,,589.4
2023-06-28 14:58:38.036932,,589.3
2023-06-28 14:58:38.881609,,589.4
2023-06-28 14:58:39.881217,,589.3
2023-06-28 14:58:40.237106,,589.25
2023-06-28 14:58:40.443941,,589.45
2023-06-28 14:58:40.881689,,589.25
2023-06-28 14:58:41.639742,,589.4
2023-06-28 14:58:41.884141,,589.15
2023-06-28 14:58:42.638350,,589.3
2023-06-28 14:58:43.643419,,589.35
2023-06-28 14:58:43.888573,,589.5
2023-06-28 14:58:44.640508,,589.45
2023-06-28 14:58:44.885394,,589.5
2023-06-28 14:58:46.844306,,589.55
2023-06-28 14:58:47.882306,,589.35
2023-06-28 14:58:50.133554,,589.45
2023-06-28 14:58:50.249480,,589.25
2023-06-28 14:58:50.880801,,589.4
2023-06-28 14:58:51.884766,,589.25
2023-06-28 14:58:52.854409,,589.45
2023-06-28 14:58:53.854490,,589.35
2023-06-28 14:58:54.889011,,589.2
2023-06-28 14:58:55.057903,,589.55
2023-06-28 14:58:55.884230,,589.6
2023-06-28 14:58:57.463312,,589.3
2023-06-28 14:58:59.464235,,589.2
2023-06-28 14:59:01.466027,,589.25
2023-06-28 14:59:01.886767,,589.2
2023-06-28 14:59:02.663285,,589.15
